2025-06-05 01:56:05,488 - Script started.
2025-06-05 01:56:05,539 - Using device: cuda
2025-06-05 01:56:05,555 - Loaded training dataset with 1356 samples.
2025-06-05 01:56:05,555 - Loaded validation dataset with 290 samples.
2025-06-05 01:56:06,293 - Encoder initialized.
2025-06-05 01:56:06,294 - Encoder has 19,217,408 parameters.
2025-06-05 01:56:07,067 - Loaded checkpoint from /data/ckpt-distillation-256/student-final.pt.
2025-06-05 01:56:07,070 - Classifier initialized.
2025-06-05 01:56:07,070 - Classifier has 132,610 parameters.
2025-06-05 01:56:07,071 - Training started.
2025-06-05 01:56:07,071 - Training Parameters - Batch Size: 128, Epochs: 300, Encoder embed_dim: 256, Classifier input_dim: 256
2025-06-05 02:20:57,024 - Epoch 45: Training Loss: 0.348814, Validation Loss: 0.401269, Training Accuracy: 81.86, Validation Accuracy: 82.07, Learning Rate: 0.000049620194, Time: 36.00s
2025-06-05 02:21:35,609 - Epoch 46: Training Loss: 0.347393, Validation Loss: 0.396677, Training Accuracy: 82.37, Validation Accuracy: 81.03, Learning Rate: 0.000049568016, Time: 38.59s
2025-06-05 02:22:12,696 - Epoch 47: Training Loss: 0.347287, Validation Loss: 0.396939, Training Accuracy: 82.82, Validation Accuracy: 80.69, Learning Rate: 0.000049512512, Time: 37.09s
2025-06-05 02:22:49,248 - Epoch 48: Training Loss: 0.347086, Validation Loss: 0.398572, Training Accuracy: 83.04, Validation Accuracy: 82.41, Learning Rate: 0.000049453690, Time: 36.55s
2025-06-05 02:23:24,933 - Epoch 49: Training Loss: 0.345308, Validation Loss: 0.389947, Training Accuracy: 83.04, Validation Accuracy: 81.72, Learning Rate: 0.000049391557, Time: 35.69s
2025-06-05 02:24:02,541 - Epoch 50: Training Loss: 0.342978, Validation Loss: 0.392490, Training Accuracy: 83.55, Validation Accuracy: 83.10, Learning Rate: 0.000049326122, Time: 37.61s
2025-06-05 02:24:36,688 - Epoch 51: Training Loss: 0.342738, Validation Loss: 0.394673, Training Accuracy: 83.26, Validation Accuracy: 82.76, Learning Rate: 0.000049257393, Time: 34.15s
2025-06-05 02:25:14,112 - Epoch 52: Training Loss: 0.342109, Validation Loss: 0.387615, Training Accuracy: 83.48, Validation Accuracy: 81.03, Learning Rate: 0.000049185380, Time: 37.42s
2025-06-05 02:25:53,642 - Epoch 53: Training Loss: 0.340654, Validation Loss: 0.384715, Training Accuracy: 83.48, Validation Accuracy: 81.72, Learning Rate: 0.000049110094, Time: 39.53s
2025-06-05 02:26:32,380 - Epoch 54: Training Loss: 0.339735, Validation Loss: 0.389367, Training Accuracy: 83.63, Validation Accuracy: 83.10, Learning Rate: 0.000049031542, Time: 38.74s
2025-06-05 02:27:10,465 - Epoch 55: Training Loss: 0.339530, Validation Loss: 0.381754, Training Accuracy: 84.22, Validation Accuracy: 82.07, Learning Rate: 0.000048949738, Time: 38.08s
2025-06-05 02:27:46,835 - Epoch 56: Training Loss: 0.337073, Validation Loss: 0.384807, Training Accuracy: 83.70, Validation Accuracy: 81.03, Learning Rate: 0.000048864691, Time: 36.37s
2025-06-05 02:28:27,720 - Epoch 57: Training Loss: 0.336986, Validation Loss: 0.385960, Training Accuracy: 84.29, Validation Accuracy: 83.79, Learning Rate: 0.000048776413, Time: 40.88s
2025-06-05 02:29:05,833 - Epoch 58: Training Loss: 0.336064, Validation Loss: 0.379047, Training Accuracy: 83.85, Validation Accuracy: 81.72, Learning Rate: 0.000048684916, Time: 38.11s
2025-06-05 02:29:43,920 - Epoch 59: Training Loss: 0.334160, Validation Loss: 0.381117, Training Accuracy: 84.51, Validation Accuracy: 83.79, Learning Rate: 0.000048590213, Time: 38.09s
2025-06-05 02:30:19,400 - Epoch 60: Training Loss: 0.333263, Validation Loss: 0.378035, Training Accuracy: 84.73, Validation Accuracy: 83.10, Learning Rate: 0.000048492316, Time: 35.48s
2025-06-05 02:30:53,533 - Epoch 61: Training Loss: 0.333146, Validation Loss: 0.381149, Training Accuracy: 84.51, Validation Accuracy: 84.14, Learning Rate: 0.000048391238, Time: 34.13s
2025-06-05 02:31:29,337 - Epoch 62: Training Loss: 0.331556, Validation Loss: 0.375318, Training Accuracy: 85.18, Validation Accuracy: 83.45, Learning Rate: 0.000048286993, Time: 35.80s
2025-06-05 02:32:05,097 - Epoch 63: Training Loss: 0.331933, Validation Loss: 0.374279, Training Accuracy: 84.66, Validation Accuracy: 83.79, Learning Rate: 0.000048179596, Time: 35.76s
2025-06-05 02:32:42,273 - Epoch 64: Training Loss: 0.329206, Validation Loss: 0.371012, Training Accuracy: 84.29, Validation Accuracy: 82.76, Learning Rate: 0.000048069061, Time: 37.18s
2025-06-05 02:33:17,230 - Epoch 65: Training Loss: 0.329454, Validation Loss: 0.373540, Training Accuracy: 84.59, Validation Accuracy: 84.48, Learning Rate: 0.000047955403, Time: 34.96s
2025-06-05 02:33:53,427 - Epoch 66: Training Loss: 0.328529, Validation Loss: 0.372229, Training Accuracy: 85.40, Validation Accuracy: 84.48, Learning Rate: 0.000047838636, Time: 36.20s
2025-06-05 02:34:29,724 - Epoch 67: Training Loss: 0.327138, Validation Loss: 0.368594, Training Accuracy: 85.55, Validation Accuracy: 83.79, Learning Rate: 0.000047718778, Time: 36.30s
2025-06-05 02:35:06,022 - Epoch 68: Training Loss: 0.325802, Validation Loss: 0.368829, Training Accuracy: 85.84, Validation Accuracy: 84.48, Learning Rate: 0.000047595844, Time: 36.30s
2025-06-05 02:35:44,176 - Epoch 69: Training Loss: 0.325395, Validation Loss: 0.366990, Training Accuracy: 84.73, Validation Accuracy: 84.14, Learning Rate: 0.000047469851, Time: 38.15s
2025-06-05 02:36:23,010 - Epoch 70: Training Loss: 0.325348, Validation Loss: 0.368028, Training Accuracy: 85.47, Validation Accuracy: 84.83, Learning Rate: 0.000047340816, Time: 38.83s
2025-06-05 02:37:00,830 - Epoch 71: Training Loss: 0.324326, Validation Loss: 0.364174, Training Accuracy: 85.84, Validation Accuracy: 84.48, Learning Rate: 0.000047208756, Time: 37.82s
2025-06-05 02:37:39,325 - Epoch 72: Training Loss: 0.322519, Validation Loss: 0.362739, Training Accuracy: 85.55, Validation Accuracy: 84.83, Learning Rate: 0.000047073690, Time: 38.49s
2025-06-05 02:38:16,326 - Epoch 73: Training Loss: 0.321202, Validation Loss: 0.363456, Training Accuracy: 85.84, Validation Accuracy: 84.83, Learning Rate: 0.000046935635, Time: 37.00s
2025-06-05 02:38:56,856 - Epoch 74: Training Loss: 0.320540, Validation Loss: 0.362745, Training Accuracy: 86.14, Validation Accuracy: 84.83, Learning Rate: 0.000046794610, Time: 40.53s
2025-06-05 02:39:36,523 - Epoch 75: Training Loss: 0.320369, Validation Loss: 0.359853, Training Accuracy: 85.99, Validation Accuracy: 84.83, Learning Rate: 0.000046650635, Time: 39.67s
